typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","148","TCD","Chad","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","221.233",,"221.233","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","152","CHL","Chile","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","98012.275",,"98012.275","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","156","CHN","China","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","201982636.149",,"201982636.149","4","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","162","CXR","Christmas Isds","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","481.942",,"481.942","4","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","170","COL","Colombia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1224.31",,"1224.31","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","178","COG","Congo","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3018.917",,"3018.917","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","180","COD","Dem. Rep. of the Congo","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","155760.13",,"155760.13","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","188","CRI","Costa Rica","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","267.148",,"267.148","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","191","HRV","Croatia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","8141.48",,"8141.48","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","192","CUB","Cuba","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1347.308",,"1347.308","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","196","CYP","Cyprus","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1637890.956",,"1637890.956","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","203","CZE","Czechia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7199320.292",,"7199320.292","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","204","BEN","Benin","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","395.543",,"395.543","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","208","DNK","Denmark","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3336367.771",,"3336367.771","4","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","214","DOM","Dominican Rep.","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","50385.528",,"50385.528","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","218","ECU","Ecuador","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7290.154",,"7290.154","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","222","SLV","El Salvador","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","202.814",,"202.814","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","226","GNQ","Equatorial Guinea","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","153.272",,"153.272","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","231","ETH","Ethiopia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","102997.522",,"102997.522","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","233","EST","Estonia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","902222.728",,"902222.728","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","239","SGS","South Georgia and the South Sandwich Islands","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2791.416",,"2791.416","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","246","FIN","Finland","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10640619.984",,"10640619.984","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","251","FRA","France","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10981264.64",,"10981264.64","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","266","GAB","Gabon","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1466.046",,"1466.046","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","268","GEO","Georgia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4288.193",,"4288.193","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","276","DEU","Germany","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","55778138.774",,"55778138.774","4","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","288","GHA","Ghana","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","117225.875",,"117225.875","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","292","GIB","Gibraltar","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","21.5",,"21.5","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","300","GRC","Greece","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","180725.777",,"180725.777","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","320","GTM","Guatemala","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2060.505",,"2060.505","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","332","HTI","Haiti","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","33404.437",,"33404.437","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","340","HND","Honduras","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","392.563",,"392.563","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","28769376.494",,"28769376.494","4","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","348","HUN","Hungary","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","6870044.125",,"6870044.125","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","352","ISL","Iceland","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","320.163",,"320.163","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","360","IDN","Indonesia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1537303.629",,"1537303.629","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","364","IRN","Iran","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7977.944",,"7977.944","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","368","IRQ","Iraq","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","809.179",,"809.179","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","372","IRL","Ireland","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5865819.004",,"5865819.004","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","376","ISR","Israel","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","16662031.216",,"16662031.216","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","380","ITA","Italy","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","11090547.579",,"11090547.579","4","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","384","CIV","Côte d'Ivoire","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","14870.617",,"14870.617","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","388","JAM","Jamaica","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1722.08",,"1722.08","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","392","JPN","Japan","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","60484670.82",,"60484670.82","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","400","JOR","Jordan","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1639.75",,"1639.75","4","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","404","KEN","Kenya","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1288039.417",,"1288039.417","0","false","true",
"C","A","20220101","2022","52","2022","72","BWA","Botswana","M","Import","410","KOR","Rep. of Korea","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","9077293.27",,"9077293.27","0","false","true",
